"url","create_date","title"
"https://github.com/daviddoria/PoissonReconstruction",2010-03-03,"Poisson surface reconstruction implementation in VTK"
"https://github.com/markcerqueira/soundCraft",2013-01-20,"Framework for Transducing a StarCraft 2 Game"
"https://github.com/JasperSnoek/spearmint",2013-01-18,"Spearmint is a package to perform Bayesian optimization according to the algorithms outlined in the paper:  Practical Bayesian Optimization of Machine Learning Algorithms. Jasper Snoek, Hugo Larochelle and Ryan P. Adams.  Advances in Neural Information Processing Systems, 2012 "
"https://github.com/hyperopt/hyperopt",2011-09-06,"Distributed Asynchronous Hyperparameter Optimization in Python"
"https://github.com/cheng81/PEPL0",2012-03-01,"A Process-Oriented Event-Based Language, Javascript prototype"
"https://github.com/rothlab/chromozoom",2012-05-01,"ChromoZoom is a fast, fluid web-based genome browser"
"https://github.com/danieljfarrell/pvtrace",2011-01-05,"Optical ray tracing for photovoltaic devices and luminescent materials"
"https://github.com/NetherlandsMetabolomicsCentre/metitree",2012-05-29,"Metitree"
"https://github.com/glennhickey/hal",2012-03-20,"Hierarchical Alignment Format"
"https://github.com/fhcrc/deenurp",2012-10-19,"De-novo selection of reference sequences"
"https://github.com/fhcrc/taxtastic",2010-10-21,"Create and maintain phylogenetic ""reference packages"" of biological sequences."
"https://github.com/blaxterlab/blobology",2013-09-30,"Tools for making blobplots or Taxon-Annotated-GC-Coverage plots (TAGC plots) to visualise the contents of genome assembly data sets as a QC step"
"https://github.com/mojones/Blobsplorer",2013-04-01,"javascript tool for exploring taxonomically-annotated blob plots and selecting points"
"https://github.com/epigenomics/methylmaps",2011-04-07,"Data analysis pipeline for the Methyl-MAPS method"
"https://github.com/elibtronic/tabulatron",2013-01-17,"Arduino based Google Form poster"
"https://github.com/petewarden/pagerankgraph",2010-12-13,"Visualizes search engine ranking algorithms for a given domain"
"https://github.com/olleolleolle/wav2c",2008-12-16,"wav2c makes arrays out of sounds - useful for Arduino SMAPLER v2 (and for GameBoy Advance) etc"
"https://github.com/timrdf/csv2rdf4lod-automation",2010-12-17,"Shell script automation to support csv2rdf4lod converter"
"https://github.com/astrid/GenoViewer",2011-08-17,"A genome browser for NGS data analysis"
"https://github.com/meren/illumina-utils",2011-08-25,"A library and collection of scripts to work with Illumina paired-end data (for CASAVA 1.7+ pipeline)."
"https://github.com/phillord/tawny-pizza",2013-01-22,"The Pizza Ontology in Tawny OWL"
"https://github.com/MaZderMind/osm-history-splitter",2011-05-28,"A Tool used to split Full-History-Planet-Dumps into smaller extracts based on Bounding-Boxes or Polygons."
"https://github.com/agesmundo/HadoopPerceptron",2011-07-31," http://static.googleusercontent.com/external_content/untrusted_dlcp/research.google.com/en//pubs/archive/36266.pdf"
"https://github.com/ibm-bioinformatics/bluesnp",2012-07-17,"BlueSNP"
"https://github.com/jotegui/BIDDSAT",2012-05-02,"BIDDSAT: BIoDiversity DataSet Assessment Tool"
"https://github.com/simsong/bulk_extractor",2012-04-03,"This is the development tree. For downloads please see:"
"https://github.com/simsong/be13_api",2012-11-30,"API for bulk_extractor version 1.3"
"https://github.com/markhuberty/twitter_election2012",2012-07-21,"Repository for the predicton algorithms, code, and data for real-time prediction of the 2012 Congressional elections"
"https://github.com/ksanao/TGNet",2011-06-15,"Transcript to Genome Consistency Network"
"https://github.com/twalsworth/customSpriteControl",2011-09-10,"flex 3 and a flex 4 custom component"
"https://github.com/cmmt/chromatra",2011-11-29,"Chromatra plugin for the Galaxy bioinformatics platform"
"https://github.com/iontorrent/TMAP",2012-01-13,"Torrent Mapping Alignment Program"
"https://github.com/SimTk/msmexplorer",2012-12-27,"MSMExplorer is a visualization system for markov state models for protein folding networks"
"https://github.com/patilkr/userCSP",2012-07-25,"User Specified Content Security Policy Add-on"
"https://github.com/kevinweil/hadoop-lzo",2012-02-20,"Patched, refactored version of code.google.com/hadoop-gpl-compression for hadoop 0.20"
"https://github.com/kevinweil/elephant-bird",2010-03-25,"Twitter's collection of LZO and Protocol Buffer-related Hadoop, Pig, Hive, and HBase code."
"https://github.com/hannesm/Kopitiam",2010-12-25,"eclipse plugin to support side-by-side proofs and code"
"https://github.com/kripken/emscripten",2011-02-12,"Emscripten: An LLVM-to-JavaScript Compiler"
"https://github.com/whymirror/hoodwinkd",2009-08-19,"the travelling peanut gallery (a meta-web)"
"https://github.com/jj1bdx/sfmt-erlang",2010-07-04,"sfmt-erlang: SIMD-oriented Fast Mersenne Twister (SFMT) for Erlang"
"https://github.com/maniacbug/contiki-avr-zigduino",2011-07-25,"Zigduino platform for Contiki OS"
"https://github.com/pridkett/gitminer",2011-10-18,"Java based tools for extracting information from GitHub and git repositories into a graph database"
"https://github.com/PrimeSense/Sensor",2010-12-08,"PrimeSensor Modules for OpenNI"
"https://github.com/hadley/productplots",2009-11-26,"Product graphics for categorical data"
"https://github.com/canbal/Tally",2012-01-13,"A web-based data collection tool for subjective video experiments"
"https://github.com/andreabedini/tutte",2012-01-18,"computes the Tutte Polynomial"
"https://github.com/lostonroute66/pillbox",2009-12-12,"Pillbox at the National Library of Medicine"
"https://github.com/sitaramc/gitolite",2009-08-24,"Hosting git repositories -- Gitolite allows you to setup git hosting on a central server, with very fine-grained access control and many (many!) more powerful features.  [IMPORTANT: please click and read the WIKI link above before submitting issues, pull requests, etc]"
"https://github.com/overtone/overtone",2010-08-23,"Collaborative Programmable Music "
"https://github.com/samaaron/monomer",2008-06-16,"A Ruby library (and sample apps) for playing with a monome (http://monome.org)"
"https://github.com/gxa/gxa",2010-03-01,"Gene Expression Atlas"
"https://github.com/IGS/disease-ontology",2011-08-04,"Tools and source for the Disease Ontology browser web app."
"https://github.com/myleott/twitter-corpus-tools",2012-05-29,"twitter-corpus-tools"
"https://github.com/aseldawy/spatialhadoop",2013-02-13,"Mirror of Apache Hadoop common"
"https://github.com/lupeke/python-firmata",2008-11-07,"Python bindings for the Firmata protocol"
"https://github.com/rocky/kshdb",2008-08-11,"Korn Shell (93t 2008-10-22 or greater) Debugger"
"https://github.com/parahunter/Space-Bugz",2012-05-27,"One of the world's first smartphone controlled crowd games"
"https://github.com/raimohanska/reactive-bacon",2012-01-12,"FRP (functional reactive programming) framework inspired by RX and Iteratee"
"https://github.com/nathanmarz/storm",2011-09-17,"Distributed and fault-tolerant realtime computation: stream processing, continuous computation, distributed RPC, and more"
"https://github.com/kriszyp/json-schema",2010-09-29,"JSON Schema specifications, reference schemas, and a CommonJS implementation"
"https://github.com/AKSW/BioASQ-AT",2012-10-15,"Annotation tool for the BioASQ project."
"https://github.com/AKSW/SPARQL2NL",2011-11-11,"converts SPARQL queries to natural language expressions"
"https://github.com/jdarcy/glupy",2012-08-11,"GlusterFS translators in Python"
"https://github.com/jdarcy/negative-lookup",2012-01-15,"A GlusterFS translator to cache failed lookups"
"https://github.com/nii-cloud/dodai-deploy",2011-11-01,"Deployment Tool for OpenStack(Nova, Glance and Swift) and Hadoop using Puppet"
"https://github.com/Bitcoin/Bitcoin",2010-12-19,"Bitcoin Core integration/staging tree"
"https://github.com/jtleek/swfdr",2012-12-07,"R code for calculating the Science-wise False Discovery Rate"
"https://github.com/cjlee112/darwin",2009-10-23,"prototyping environment for statistical inference"
"https://github.com/spree/spree",2008-03-10,"Spree is a complete open source e-commerce solution for Ruby on Rails."
"https://github.com/timd/Pro-iOS-TableViews",2012-01-03,"Code for Pro iOS TableViews book"
"https://github.com/rpavlik/wiiuse",2010-07-27,"(Semi-Official Fork of) WiiUse Wii Remote access library"
"https://github.com/Flotype/now",2011-03-02,"NowJS makes it easy to build real-time web apps using JavaScript"
"https://github.com/rjmarsan/Weka-for-Android",2011-02-16,"the Weka project with the GUI components removed so it works with Android"
"https://github.com/zseder/webcorpus",2012-02-06,"webcorpus pipeline"
"https://github.com/simon-weber/Programming-Language-Identification",2011-11-09,"Accompanying code for the arXiv paper first published in June of 2011"
"https://github.com/CloPeMa/garment_dataset",2013-09-09,"Matlab tools for CloPeMa Garment Dataset:"
"https://github.com/tk2/RetroSeq",2011-01-13,"RetroSeq is a bioinformatics tool that searches for mobile element insertions from aligned reads in a BAM file and a library of reference transposable elements. Please read the wiki page (link below) for usage instructions. Also, there is a page on the wiki describing how the 1000 genomes CEU trio was carried out with the files and parameters used for the various steps."
"https://github.com/behas/lucene-skos",2012-06-22,"SKOS Support for Apache Lucene and Solr"
"https://github.com/porduna/weblabdeusto",2012-12-07,"Scalable, web-based and experiment-agnostic remote laboratory management system"
"https://github.com/msama/django-jom",2012-07-18,"Django Javascript object model. Extracts javascript objects from Django models."
"https://github.com/INCF/BrainImagingPipelines",2012-02-22,"BIPs"
"https://github.com/martynsmith/node-irc",2010-05-14,"NodeJS IRC client library"
"https://github.com/hupili/snsapi",2012-07-03,"Cross platform middleware for Social Networking Services: Twitter, Facebook, SinaWeibo, Renren, RSS, Email, Sqlite, ... (more coming)"
"https://github.com/hupili/sns-router",2012-09-27,"Intelligent Cross Domain SNS Router"
"https://github.com/optimusmoose/statistical_agglomeration",2012-09-17,"Tool for summarizing a direct-infusion lipidomics mass spec data into one spectrum."
"https://github.com/SanabriaRusso/USRP-GNURadio",2012-07-04,"Code involving USRP-E110 and GNURadio"
"https://github.com/socialsoftware/blended-workflow",2012-01-10,"A blended workflow engine on top of YAWL"
"https://github.com/askerlee/namedis",2012-03-26,"An Author Name Disambiguation system, using a Novel Categorical Similarity Measure and Wikipedia Taxonomy"
"https://github.com/ged-lab/khmer",2012-05-15,"in-memory k-mer counting"
"https://github.com/AKSW/cubeviz",2013-09-10,"Deployment repository of CubeViz"
"https://github.com/fabric/fabric",2009-05-01,"Simple, Pythonic remote execution and deployment."
"https://github.com/simonmd/couchdicom",2010-11-24,"DICOM object loader to CouchDB using Ruby DICOM"
"https://github.com/oroulet/vc2hms",2013-02-12,"Export objects and signals in Visual Components simulation software to IceHMS"
"https://github.com/princelab/metriculator",2011-04-21,"Performance metric tool for LCMS and MS experiments.  "
"https://github.com/kholia/passe-partout",2012-12-29,"passe-partout is a tool to extract SSL private keys from process memory written by Nicolas Collignon and Jean-Baptiste Aviat (passe-partout@hsc.fr). "
"https://github.com/christophergandrud/InterpretingHazRatios",2012-12-30,"Project on interpreting hazard ratios in policy diffusion research."
"https://github.com/tpoisot/ms_qr",2013-07-11,"Revisions of the MS on realized network modularity"
"https://github.com/senchalabs/connect",2010-05-26,"Connect is a middleware layer for Node.js"
"https://github.com/opentox/algorithm",2011-03-09,"Algorithm webservice for OpenTox"
"https://github.com/basp-group/purify",2013-07-16,"PURIFY: next-generation radio interferometric imaging."
"https://github.com/twall/jna",2011-04-29,"Java Native Access"
"https://github.com/karlstolley/webappdev",2010-11-02,"Original stab at my Web Application Development course. New and future versions at URL below."
